[ScriptRunner] Starting 7_keyboard_cartesian_vel_control.py
============================================================
机械臂笛卡尔空间速度控制程序（基于雅可比矩阵）
============================================================
初始化机械臂...
============================================================
正在移动到安全位置...
============================================================
移动中...
✓ 已到达安全位置
初始位置: [0.113, 0.000, 0.298] m
============================================================
键盘控制说明（按住时持续运动）：
  W/S: 工具坐标系X轴线速度 (+/-)
  A/D: 工具坐标系Y轴线速度 (+/-)
  Q/E: 工具坐标系Z轴线速度 (+/-)
  1/2: 绕工具坐标系X轴角速度 (+/-)
  3/4: 绕工具坐标系Y轴角速度 (+/-)
  5/6: 绕工具坐标系Z轴角速度 (+/-)
  ESC: 退出程序
============================================================
开始控制，请小心操作！

位置: [0.113, 0.000, 0.298] | 速度: 0.000 m/s | 可操作度: 0.0038 | 阻尼: 0.0162
位置: [0.112, 0.000, 0.301] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.000 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.002 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.005 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.007 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.009 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.011 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.013 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.015 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.017 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.019 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.106, 0.000, 0.325] | 速度: 0.021 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.107, 0.000, 0.325] | 速度: 0.023 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.107, 0.000, 0.325] | 速度: 0.025 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.107, 0.000, 0.325] | 速度: 0.027 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.107, 0.000, 0.325] | 速度: 0.029 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.108, 0.000, 0.325] | 速度: 0.030 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.108, 0.000, 0.325] | 速度: 0.032 m/s | 可操作度: 0.0039 | 阻尼: 0.0161
位置: [0.108, 0.000, 0.325] | 速度: 0.034 m/s | 可操作度: 0.0040 | 阻尼: 0.0160
位置: [0.109, 0.000, 0.325] | 速度: 0.036 m/s | 可操作度: 0.0040 | 阻尼: 0.0160
位置: [0.109, 0.000, 0.325] | 速度: 0.037 m/s | 可操作度: 0.0040 | 阻尼: 0.0160
位置: [0.109, 0.000, 0.325] | 速度: 0.039 m/s | 可操作度: 0.0040 | 阻尼: 0.0160
位置: [0.110, 0.000, 0.325] | 速度: 0.041 m/s | 可操作度: 0.0040 | 阻尼: 0.0160
位置: [0.110, 0.000, 0.325] | 速度: 0.042 m/s | 可操作度: 0.0040 | 阻尼: 0.0160
位置: [0.110, 0.000, 0.325] | 速度: 0.044 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.111, 0.000, 0.325] | 速度: 0.045 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.111, 0.000, 0.325] | 速度: 0.047 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.112, 0.000, 0.325] | 速度: 0.048 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.112, 0.000, 0.325] | 速度: 0.050 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.113, 0.000, 0.325] | 速度: 0.051 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.113, 0.000, 0.326] | 速度: 0.053 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.114, 0.000, 0.325] | 速度: 0.054 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.114, 0.000, 0.326] | 速度: 0.056 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.115, 0.000, 0.326] | 速度: 0.057 m/s | 可操作度: 0.0043 | 阻尼: 0.0157
位置: [0.115, 0.000, 0.326] | 速度: 0.059 m/s | 可操作度: 0.0043 | 阻尼: 0.0157
位置: [0.116, 0.000, 0.326] | 速度: 0.060 m/s | 可操作度: 0.0043 | 阻尼: 0.0157
位置: [0.116, 0.000, 0.326] | 速度: 0.062 m/s | 可操作度: 0.0044 | 阻尼: 0.0156
位置: [0.118, 0.000, 0.325] | 速度: 0.063 m/s | 可操作度: 0.0044 | 阻尼: 0.0156
位置: [0.118, 0.000, 0.326] | 速度: 0.064 m/s | 可操作度: 0.0044 | 阻尼: 0.0156
位置: [0.119, 0.000, 0.326] | 速度: 0.066 m/s | 可操作度: 0.0045 | 阻尼: 0.0155
位置: [0.119, 0.000, 0.326] | 速度: 0.067 m/s | 可操作度: 0.0045 | 阻尼: 0.0155
位置: [0.120, 0.000, 0.326] | 速度: 0.069 m/s | 可操作度: 0.0045 | 阻尼: 0.0155
位置: [0.121, 0.000, 0.326] | 速度: 0.070 m/s | 可操作度: 0.0046 | 阻尼: 0.0154
位置: [0.121, 0.000, 0.326] | 速度: 0.071 m/s | 可操作度: 0.0046 | 阻尼: 0.0154
位置: [0.122, 0.000, 0.326] | 速度: 0.070 m/s | 可操作度: 0.0046 | 阻尼: 0.0154
位置: [0.123, 0.000, 0.326] | 速度: 0.068 m/s | 可操作度: 0.0047 | 阻尼: 0.0153
位置: [0.123, 0.000, 0.326] | 速度: 0.067 m/s | 可操作度: 0.0047 | 阻尼: 0.0153
位置: [0.124, 0.000, 0.326] | 速度: 0.066 m/s | 可操作度: 0.0047 | 阻尼: 0.0153
位置: [0.125, 0.000, 0.326] | 速度: 0.064 m/s | 可操作度: 0.0048 | 阻尼: 0.0152
位置: [0.125, 0.000, 0.327] | 速度: 0.063 m/s | 可操作度: 0.0048 | 阻尼: 0.0152
位置: [0.126, 0.000, 0.327] | 速度: 0.062 m/s | 可操作度: 0.0048 | 阻尼: 0.0152
位置: [0.126, 0.000, 0.327] | 速度: 0.061 m/s | 可操作度: 0.0048 | 阻尼: 0.0152
位置: [0.127, 0.000, 0.327] | 速度: 0.059 m/s | 可操作度: 0.0049 | 阻尼: 0.0151
位置: [0.128, 0.000, 0.327] | 速度: 0.058 m/s | 可操作度: 0.0049 | 阻尼: 0.0151
位置: [0.128, 0.000, 0.327] | 速度: 0.057 m/s | 可操作度: 0.0049 | 阻尼: 0.0151
位置: [0.129, 0.000, 0.327] | 速度: 0.056 m/s | 可操作度: 0.0050 | 阻尼: 0.0150
位置: [0.130, 0.000, 0.327] | 速度: 0.055 m/s | 可操作度: 0.0050 | 阻尼: 0.0150
位置: [0.130, 0.000, 0.327] | 速度: 0.054 m/s | 可操作度: 0.0050 | 阻尼: 0.0150
位置: [0.131, 0.000, 0.327] | 速度: 0.053 m/s | 可操作度: 0.0051 | 阻尼: 0.0149
位置: [0.131, 0.000, 0.327] | 速度: 0.052 m/s | 可操作度: 0.0051 | 阻尼: 0.0149
位置: [0.132, 0.000, 0.327] | 速度: 0.051 m/s | 可操作度: 0.0051 | 阻尼: 0.0149
位置: [0.132, 0.000, 0.327] | 速度: 0.050 m/s | 可操作度: 0.0052 | 阻尼: 0.0148
位置: [0.133, 0.000, 0.327] | 速度: 0.049 m/s | 可操作度: 0.0052 | 阻尼: 0.0148
位置: [0.133, 0.000, 0.327] | 速度: 0.048 m/s | 可操作度: 0.0052 | 阻尼: 0.0148
位置: [0.134, 0.000, 0.327] | 速度: 0.047 m/s | 可操作度: 0.0052 | 阻尼: 0.0148
位置: [0.135, 0.000, 0.327] | 速度: 0.046 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.135, 0.000, 0.327] | 速度: 0.045 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.135, 0.000, 0.328] | 速度: 0.044 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.136, 0.000, 0.328] | 速度: 0.043 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.137, 0.000, 0.327] | 速度: 0.042 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.137, 0.000, 0.327] | 速度: 0.041 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.137, 0.000, 0.328] | 速度: 0.037 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.138, 0.000, 0.327] | 速度: 0.033 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.138, 0.000, 0.328] | 速度: 0.029 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.138, 0.000, 0.328] | 速度: 0.025 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.139, 0.000, 0.328] | 速度: 0.022 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.139, 0.000, 0.327] | 速度: 0.018 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.014 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.011 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.007 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.004 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.000 m/s | 可操作度: 0.0056 | 阻尼: 0.0144
位置: [0.140, 0.000, 0.328] | 速度: 0.003 m/s | 可操作度: 0.0056 | 阻尼: 0.0144
位置: [0.140, 0.000, 0.328] | 速度: 0.006 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.010 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.013 m/s | 可操作度: 0.0056 | 阻尼: 0.0144
位置: [0.140, 0.000, 0.328] | 速度: 0.016 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.019 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.022 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.140, 0.000, 0.328] | 速度: 0.025 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.139, 0.000, 0.328] | 速度: 0.027 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.139, 0.000, 0.328] | 速度: 0.030 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.139, 0.000, 0.328] | 速度: 0.033 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.139, 0.000, 0.328] | 速度: 0.035 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.138, 0.000, 0.328] | 速度: 0.038 m/s | 可操作度: 0.0055 | 阻尼: 0.0145
位置: [0.138, 0.000, 0.328] | 速度: 0.041 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.138, 0.000, 0.328] | 速度: 0.043 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.137, 0.000, 0.328] | 速度: 0.045 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.137, 0.000, 0.328] | 速度: 0.048 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.136, 0.000, 0.328] | 速度: 0.050 m/s | 可操作度: 0.0054 | 阻尼: 0.0146
位置: [0.136, 0.000, 0.328] | 速度: 0.052 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.136, 0.000, 0.328] | 速度: 0.054 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.135, 0.000, 0.328] | 速度: 0.056 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.135, 0.000, 0.328] | 速度: 0.058 m/s | 可操作度: 0.0053 | 阻尼: 0.0147
位置: [0.133, 0.000, 0.328] | 速度: 0.060 m/s | 可操作度: 0.0052 | 阻尼: 0.0148
位置: [0.133, 0.000, 0.328] | 速度: 0.062 m/s | 可操作度: 0.0052 | 阻尼: 0.0148
位置: [0.133, 0.000, 0.327] | 速度: 0.064 m/s | 可操作度: 0.0052 | 阻尼: 0.0148
位置: [0.132, 0.000, 0.328] | 速度: 0.066 m/s | 可操作度: 0.0051 | 阻尼: 0.0149
位置: [0.132, 0.000, 0.328] | 速度: 0.068 m/s | 可操作度: 0.0051 | 阻尼: 0.0149
位置: [0.131, 0.000, 0.327] | 速度: 0.069 m/s | 可操作度: 0.0051 | 阻尼: 0.0149
位置: [0.130, 0.000, 0.327] | 速度: 0.071 m/s | 可操作度: 0.0050 | 阻尼: 0.0150
位置: [0.130, 0.000, 0.327] | 速度: 0.073 m/s | 可操作度: 0.0050 | 阻尼: 0.0150
位置: [0.129, 0.000, 0.327] | 速度: 0.074 m/s | 可操作度: 0.0050 | 阻尼: 0.0150
位置: [0.128, 0.000, 0.327] | 速度: 0.076 m/s | 可操作度: 0.0049 | 阻尼: 0.0151
位置: [0.128, 0.000, 0.327] | 速度: 0.077 m/s | 可操作度: 0.0049 | 阻尼: 0.0151
位置: [0.126, 0.000, 0.327] | 速度: 0.075 m/s | 可操作度: 0.0048 | 阻尼: 0.0152
位置: [0.126, 0.000, 0.327] | 速度: 0.074 m/s | 可操作度: 0.0048 | 阻尼: 0.0152
位置: [0.125, 0.000, 0.327] | 速度: 0.072 m/s | 可操作度: 0.0048 | 阻尼: 0.0152
位置: [0.124, 0.000, 0.327] | 速度: 0.071 m/s | 可操作度: 0.0047 | 阻尼: 0.0153
位置: [0.123, 0.000, 0.327] | 速度: 0.070 m/s | 可操作度: 0.0047 | 阻尼: 0.0153
位置: [0.123, 0.000, 0.327] | 速度: 0.068 m/s | 可操作度: 0.0047 | 阻尼: 0.0153
位置: [0.122, 0.000, 0.326] | 速度: 0.067 m/s | 可操作度: 0.0046 | 阻尼: 0.0154
位置: [0.121, 0.000, 0.326] | 速度: 0.066 m/s | 可操作度: 0.0046 | 阻尼: 0.0154
位置: [0.120, 0.000, 0.326] | 速度: 0.064 m/s | 可操作度: 0.0045 | 阻尼: 0.0155
位置: [0.120, 0.000, 0.326] | 速度: 0.063 m/s | 可操作度: 0.0045 | 阻尼: 0.0155
位置: [0.119, 0.000, 0.326] | 速度: 0.062 m/s | 可操作度: 0.0045 | 阻尼: 0.0155
位置: [0.119, 0.000, 0.326] | 速度: 0.060 m/s | 可操作度: 0.0045 | 阻尼: 0.0155
位置: [0.117, 0.000, 0.326] | 速度: 0.059 m/s | 可操作度: 0.0044 | 阻尼: 0.0156
位置: [0.117, 0.000, 0.326] | 速度: 0.058 m/s | 可操作度: 0.0044 | 阻尼: 0.0156
位置: [0.116, 0.000, 0.326] | 速度: 0.057 m/s | 可操作度: 0.0043 | 阻尼: 0.0157
位置: [0.116, 0.000, 0.325] | 速度: 0.056 m/s | 可操作度: 0.0043 | 阻尼: 0.0157
位置: [0.116, 0.000, 0.325] | 速度: 0.055 m/s | 可操作度: 0.0043 | 阻尼: 0.0157
位置: [0.115, 0.000, 0.326] | 速度: 0.054 m/s | 可操作度: 0.0043 | 阻尼: 0.0157
位置: [0.114, 0.000, 0.326] | 速度: 0.052 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.114, 0.000, 0.325] | 速度: 0.051 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.113, 0.000, 0.325] | 速度: 0.050 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.113, 0.000, 0.326] | 速度: 0.049 m/s | 可操作度: 0.0042 | 阻尼: 0.0158
位置: [0.112, 0.000, 0.325] | 速度: 0.048 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.111, 0.000, 0.325] | 速度: 0.047 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.111, 0.000, 0.325] | 速度: 0.046 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.111, 0.000, 0.325] | 速度: 0.046 m/s | 可操作度: 0.0041 | 阻尼: 0.0159
位置: [0.110, 0.000, 0.325] | 速度: 0.045 m/s | 可操作度: 0.0040 | 阻尼: 0.0160
